,Pyruvate,,,,Lactate,,,,Alanine,,,,Glycine,,,,Valine,,,,Leucine,,,,Isoleucine,,,,Succinate 1,,,,Succinate 2,,,,Succinate 3,,,,Succinate 4,,,,Proline,,,,Fumarate 1,,,,Fumarate 2,,,,Fumarate 3,,,,Methionine,,,,Serine,,,,a-kg,,,,Threonine,,,,Phenylalanine,,,,Malate 1,,,,Malate 2,,,,Aspartate,,,,Glutamate,,,,Lysine,,,,Histidine,,,,Histidine,,,,Citrate 1,,,,Citrate 2,,,,Citrate 3,,,,Tyrosine,,,,
HB15_5,25624.0,852954.0,0.03004147937637903,,75903.0,345467.0,0.2197112893561469,,24698.0,452052.0,0.054635307442506616,,13864.0,421196.0,0.032915792172765176,,3957.0,346837.0,0.011408817398374453,,23695.0,408563.0,0.05799595166473714,,6844.0,375676.0,0.018217825998999137,,82884.0,20394.0,4.064136510738453,,13028.0,27386.0,0.4757175199006792,,854508.0,206320.0,4.141663435440093,,90389.0,0.0,Infinity,,713.0,296881.0,0.0024016356722053617,,241438.0,79110.0,3.0519276956137023,,1337677.0,325803.0,4.105784784056623,,152703.0,0.0,Infinity,,11749.0,426926.0,0.027519991755011408,,22136.0,678457.0,0.03262697562262605,,23806.0,467489.0,0.050923123324826895,,3908.0,285097.0,0.013707615302861832,,5279.0,456046.0,0.011575586673274187,,357141.0,130622.0,2.7341565739308846,,125212.0,525816.0,0.23812892722929693,,127988.0,412654.0,0.31015814701905225,,512729.0,791110.0,0.6481134102716436,,9167.0,0.0,Infinity,,5883.0,666751.0,0.008823383841943994,,5883.0,666751.0,0.008823383841943994,,53991.0,21996.0,2.454582651391162,,23963.0,451945.0,0.05302193851021695,,171512.0,0.0,Infinity,,3305.0,361532.0,0.009141652744432028,,
HB6_0,51961.0,843219.0,0.061622188304580425,,90926.0,348908.0,0.26060164857211643,,60132.0,456986.0,0.13158389972559334,,133076.0,447307.0,0.29750484566528135,,18647.0,352154.0,0.052951265639464555,,80545.0,414715.0,0.19421771578071687,,25817.0,375890.0,0.06868232727659687,,55080.0,14059.0,3.917775090689238,,10551.0,28231.0,0.3737380893344196,,841416.0,202082.0,4.16373551330648,,89048.0,0.0,Infinity,,1821.0,295409.0,0.006164334871314008,,48543.0,37760.0,1.2855667372881356,,1530510.0,377950.0,4.049503902632623,,180765.0,0.0,Infinity,,24952.0,417011.0,0.05983535206505344,,66699.0,702985.0,0.09487969160081652,,13598.0,381527.0,0.035640990021676054,,18225.0,303647.0,0.060020352580463496,,19313.0,445850.0,0.043317259167881574,,51551.0,27117.0,1.9010583766640852,,114017.0,524227.0,0.21749547428881,,16573.0,451303.0,0.03672255668586293,,104079.0,779035.0,0.13359990244340755,,232454.0,0.0,Infinity,,18992.0,310740.0,0.06111862006822424,,543.0,0.0,Infinity,,176804.0,70555.0,2.505903196088158,,51798.0,540235.0,0.09588049645061872,,206441.0,0.0,Infinity,,12791.0,341991.0,0.03740156904713867,,
HB6_10,27916.0,864273.0,0.03229997928895152,,69332.0,363892.0,0.19052905807217527,,25429.0,479885.0,0.05298977880117112,,32198.0,443176.0,0.07265285123743163,,8223.0,365541.0,0.022495424589854488,,35858.0,417101.0,0.08596958530427883,,11186.0,392035.0,0.02853316668154629,,78657.0,19784.0,3.975788515972503,,14183.0,31091.0,0.4561770287221382,,923017.0,222808.0,4.142656457577825,,98027.0,0.0,Infinity,,782.0,288066.0,0.0027146556691869223,,240212.0,82133.0,2.924670960515262,,1411050.0,344007.0,4.101806067899781,,163476.0,0.0,Infinity,,13751.0,439513.0,0.031286901638859374,,27173.0,705201.0,0.03853227661333435,,38336.0,418796.0,0.09153860113277108,,5964.0,274628.0,0.02171664943123061,,6465.0,466763.0,0.013850712245829254,,307170.0,114812.0,2.675417203776609,,123070.0,547810.0,0.22465818440700241,,91576.0,388429.0,0.23575994583308663,,452051.0,802808.0,0.5630873135295115,,7195.0,0.0,Infinity,,782.0,0.0,Infinity,,7351.0,657523.0,0.01117983705512963,,62283.0,25006.0,2.4907222266656004,,25789.0,468166.0,0.05508516210062243,,177145.0,0.0,Infinity,,4784.0,371673.0,0.012871529543442757,,
HB6_5,13931.0,441442.0,0.03155793966138247,,32694.0,184573.0,0.17713316682288308,,11538.0,204887.0,0.05631396818734229,,9704.0,197334.0,0.049175509542197494,,4295.0,174229.0,0.024651464451956907,,20183.0,200057.0,0.10088624741948544,,5703.0,184747.0,0.03086924280231885,,32589.0,8140.0,4.003562653562653,,5870.0,15054.0,0.38992958682077855,,446484.0,106619.0,4.187658860053086,,46926.0,0.0,Infinity,,333.0,123413.0,0.0026982570717833617,,142450.0,47984.0,2.968697899299767,,762580.0,185100.0,4.119827120475419,,87396.0,0.0,Infinity,,7549.0,213344.0,0.03538416829158542,,14160.0,350496.0,0.04039989044097508,,10004.0,209498.0,0.04775224584482907,,3721.0,160024.0,0.023252762085687148,,4367.0,240086.0,0.01818931549528086,,152417.0,56898.0,2.678776055397378,,59720.0,276411.0,0.21605507740285299,,75005.0,219445.0,0.34179407140741414,,173237.0,399138.0,0.43402782997359307,,5897.0,0.0,Infinity,,3073.0,247092.0,0.012436663267123177,,3073.0,247092.0,0.012436663267123177,,33263.0,13522.0,2.459917172015974,,13785.0,254950.0,0.054069425377525,,96826.0,0.0,Infinity,,2951.0,193121.0,0.015280575390558252,,
HB16_0,9862.0,372000.0,0.026510752688172042,,42408.0,155567.0,0.2726028013653281,,17724.0,173374.0,0.10222986145558158,,66662.0,172142.0,0.38725006099615433,,4596.0,149912.0,0.030657986018464166,,26579.0,171343.0,0.15512159819776705,,5613.0,155735.0,0.036041994413587186,,13609.0,3557.0,3.8259769468653357,,3222.0,11802.0,0.2730045754956787,,365694.0,87619.0,4.173683790045538,,38384.0,0.0,Infinity,,487.0,119728.0,0.004067553120406254,,14138.0,12664.0,1.1163929248262792,,621518.0,151382.0,4.105626824853681,,70502.0,0.0,Infinity,,8625.0,171019.0,0.05043299282535858,,24215.0,295593.0,0.08192007253216416,,3049.0,172002.0,0.01772653806351089,,5863.0,144713.0,0.040514673871732326,,7390.0,193621.0,0.03816734755011078,,12731.0,6268.0,2.0311104020421187,,45143.0,237028.0,0.1904542923198947,,8828.0,202759.0,0.04353937433110244,,40454.0,323729.0,0.12496254583308879,,151054.0,0.0,Infinity,,4427.0,110764.0,0.03996785959336969,,4427.0,110764.0,0.03996785959336969,,55039.0,22492.0,2.4470478392317268,,19243.0,253983.0,0.07576491339971574,,96968.0,0.0,Infinity,,4004.0,141399.0,0.02831703194506326,,
HB16_10,23468.0,872073.0,0.026910591200507296,,67069.0,370198.0,0.18117061680506108,,31530.0,478285.0,0.06592303751947061,,79422.0,449507.0,0.17668690365222345,,6080.0,363818.0,0.016711652529561485,,45200.0,423073.0,0.10683735431001269,,11019.0,392244.0,0.028092207911402087,,77580.0,19546.0,3.96909853678502,,13266.0,29308.0,0.4526409171557254,,912027.0,219429.0,4.156364928974748,,97584.0,0.0,Infinity,,1313.0,302472.0,0.004340897669866963,,285707.0,94214.0,3.0325323200373617,,1650694.0,402757.0,4.098486183976939,,188259.0,0.0,Infinity,,16597.0,449149.0,0.036952102754319836,,30401.0,720168.0,0.042213761233489966,,36378.0,495485.0,0.07341897332916233,,6478.0,291055.0,0.022256961742625963,,9878.0,474156.0,0.02083280608069918,,536345.0,196195.0,2.7337342949616454,,161270.0,572295.0,0.2817952279855669,,125429.0,429779.0,0.2918453437697049,,1117493.0,844462.0,1.3233194625690676,,7907.0,0.0,Infinity,,8332.0,712677.0,0.011691130764708277,,8332.0,712677.0,0.011691130764708277,,73277.0,29376.0,2.4944512527233114,,29741.0,503975.0,0.05901284785951684,,191714.0,0.0,Infinity,,5317.0,369756.0,0.014379753134499507,,
HB16_5,24817.0,837895.0,0.029618269592252014,,185817.0,354271.0,0.5245052516294023,,27766.0,456846.0,0.06077759244909663,,122192.0,435327.0,0.28069014786585716,,6262.0,345117.0,0.018144571261340357,,40889.0,399606.0,0.10232328843911252,,10512.0,370521.0,0.02837086157059924,,98714.0,24835.0,3.9747936380108717,,15842.0,30088.0,0.526522201542143,,869179.0,208994.0,4.158870589586304,,91925.0,0.0,Infinity,,1179.0,280603.0,0.004201665698513558,,320622.0,101834.0,3.1484769330479017,,1553953.0,378057.0,4.110366955247489,,177731.0,0.0,Infinity,,15542.0,428209.0,0.036295360443148086,,31180.0,692810.0,0.045005124059987585,,39558.0,464769.0,0.08511324980796912,,6475.0,278927.0,0.023213959207964808,,9374.0,452158.0,0.020731691134514927,,476972.0,174410.0,2.7347743822028554,,151909.0,549114.0,0.2766438298786773,,140426.0,422633.0,0.3322646362210239,,877894.0,812662.0,1.0802695339513844,,13101.0,0.0,Infinity,,8740.0,686944.0,0.012723016723342806,,8740.0,686944.0,0.012723016723342806,,87169.0,34708.0,2.5114959087242132,,30851.0,462193.0,0.06674917188274163,,174612.0,0.0,Infinity,,5260.0,354814.0,0.014824668699656722,,
HB17_0,23836.0,832084.0,0.028646146302536764,,195820.0,356186.0,0.5497689409465841,,34467.0,473600.0,0.07277660472972973,,199543.0,464218.0,0.42984761469826677,,12436.0,359273.0,0.034614346193563114,,39926.0,421214.0,0.09478792252869088,,14991.0,381939.0,0.039249723123325975,,33884.0,9000.0,3.7648888888888887,,7291.0,27224.0,0.26781516309139,,855328.0,204827.0,4.175855722146006,,89672.0,0.0,Infinity,,2022.0,301686.0,0.006702332889162905,,32817.0,30787.0,1.0659369214278753,,1665252.0,409911.0,4.062472097601675,,190748.0,0.0,Infinity,,15690.0,421766.0,0.037200722675606854,,43664.0,714932.0,0.061074339937224796,,6132.0,502229.0,0.012209569738107516,,11994.0,335158.0,0.035786106851097094,,11328.0,447941.0,0.0252890447625915,,29369.0,12587.0,2.333280368634305,,53454.0,531116.0,0.10064468025817336,,22041.0,498662.0,0.04420027994914391,,81543.0,790551.0,0.10314704554165385,,237382.0,0.0,Infinity,,17672.0,469610.0,0.0376312259108622,,17672.0,469610.0,0.0376312259108622,,159744.0,64867.0,2.462638938134953,,47959.0,544277.0,0.0881150590600007,,205739.0,0.0,Infinity,,7528.0,331310.0,0.022721922066946364,,
HB17_10,18696.0,896021.0,0.020865582391484127,,98190.0,371860.0,0.2640509869305653,,39214.0,479896.0,0.08171353793321887,,35648.0,463275.0,0.07694781717122659,,9247.0,363872.0,0.02541278251692903,,55714.0,428989.0,0.12987279394110338,,17787.0,393763.0,0.045171841945535765,,64327.0,16389.0,3.925010677893709,,11453.0,28971.0,0.39532636084360223,,920827.0,221192.0,4.16302126659192,,98876.0,0.0,Infinity,,1466.0,271639.0,0.005396868638155788,,266605.0,88150.0,3.0244469653998864,,1690612.0,413047.0,4.0930257331490125,,191641.0,0.0,Infinity,,20967.0,457683.0,0.04581118372323202,,42707.0,740716.0,0.05765637572294915,,21538.0,542732.0,0.039684411459062666,,9391.0,324498.0,0.028940085917324606,,13592.0,479636.0,0.028338156435296767,,318714.0,116403.0,2.7380222159222702,,118360.0,572893.0,0.20660053448026072,,125819.0,482050.0,0.2610081941707292,,487051.0,861842.0,0.5651279468858561,,8883.0,0.0,Infinity,,12187.0,819432.0,0.01487249704673481,,12187.0,819432.0,0.01487249704673481,,54991.0,22793.0,2.4126266836309394,,25962.0,510967.0,0.050809543473453275,,193294.0,0.0,Infinity,,7589.0,379007.0,0.020023376876944225,,
HB17_5,13739.0,632741.0,0.02171346569923555,,45170.0,256577.0,0.17604851565027263,,19135.0,300347.0,0.06370964251349273,,24502.0,297621.0,0.08232617994025959,,5049.0,239043.0,0.0211217228699439,,29431.0,275082.0,0.10698991573421743,,9102.0,254081.0,0.035823221728503905,,30716.0,7905.0,3.885641998734978,,6392.0,19211.0,0.33272604237155795,,627643.0,150496.0,4.17049622581331,,65955.0,0.0,Infinity,,771.0,187004.0,0.004122906461893863,,150275.0,51477.0,2.919264914427803,,1078360.0,262710.0,4.104754291804651,,121807.0,0.0,Infinity,,11917.0,297769.0,0.040020955841608766,,24729.0,482953.0,0.05120374032255727,,16263.0,359182.0,0.045277881408311106,,6514.0,254104.0,0.025635173000031482,,7535.0,327115.0,0.023034712562860157,,223610.0,81594.0,2.740520136284531,,81954.0,400522.0,0.2046179735445244,,66628.0,303665.0,0.2194128398070242,,308852.0,556700.0,0.5547907310939465,,8061.0,0.0,Infinity,,6269.0,432767.0,0.014485854975078968,,6269.0,432767.0,0.014485854975078968,,39086.0,16031.0,2.438151082278086,,17379.0,344991.0,0.05037522717983947,,130661.0,0.0,Infinity,,4286.0,256596.0,0.016703300129386273,,
HB7_0,39041.0,842175.0,0.04635734853207469,,109055.0,345194.0,0.3159237993707886,,70392.0,451247.0,0.15599438888236375,,96427.0,434497.0,0.2219278844272803,,25013.0,343887.0,0.07273610226615138,,86586.0,405434.0,0.2135637366377758,,33167.0,366808.0,0.09042060151359839,,26450.0,7150.0,3.699300699300699,,6556.0,25867.0,0.2534503421347663,,817697.0,197272.0,4.145023115292591,,86153.0,0.0,Infinity,,2802.0,290357.0,0.009650189249785609,,35973.0,30054.0,1.1969454981034138,,1501962.0,369408.0,4.065862136174636,,173677.0,0.0,Infinity,,28513.0,407833.0,0.06991342044415239,,95493.0,682379.0,0.1399412936212867,,12933.0,469678.0,0.027535886288052668,,29445.0,345919.0,0.08512108325937574,,24477.0,430985.0,0.05679315985475133,,37294.0,17293.0,2.156595154108599,,101956.0,531255.0,0.1919153702082804,,29355.0,465364.0,0.0630796537763987,,142618.0,759814.0,0.18770120055697842,,216402.0,0.0,Infinity,,33486.0,458212.0,0.07307970982863828,,33486.0,458212.0,0.07307970982863828,,152626.0,61308.0,2.4894956612513863,,49498.0,607826.0,0.08143448947560651,,231074.0,0.0,Infinity,,15911.0,320858.0,0.04958891472240056,,
HB7_10,13355.0,407622.0,0.03276319727590758,,30906.0,160464.0,0.1926039485492073,,7298.0,157745.0,0.04626454087292783,,163304.0,161900.0,1.0086720197652872,,2841.0,130248.0,0.021812235120692833,,11522.0,145113.0,0.07940019157484167,,3720.0,135430.0,0.027468064682861996,,20426.0,5115.0,3.993352883675464,,4662.0,12366.0,0.37700145560407566,,382079.0,91230.0,4.188085059739121,,40443.0,0.0,Infinity,,271.0,84502.0,0.003207024685806253,,80965.0,29166.0,2.776006308715628,,657180.0,159938.0,4.10896722479961,,74824.0,0.0,Infinity,,4606.0,152259.0,0.03025108532172154,,10004.0,251101.0,0.03984054225192253,,38615.0,139742.0,0.2763306665140044,,3516.0,162449.0,0.02164371587390504,,2367.0,176126.0,0.013439242360582764,,167813.0,61513.0,2.7280899972363564,,61272.0,245992.0,0.24908127093564017,,18208.0,132546.0,0.13737117679899807,,296601.0,294042.0,1.0087028383700287,,11504.0,0.0,Infinity,,1649.0,134087.0,0.012297985636191429,,1649.0,134087.0,0.012297985636191429,,47032.0,18635.0,2.523852964851087,,15581.0,220255.0,0.07074073233297769,,82808.0,0.0,Infinity,,1791.0,141693.0,0.012640003387605597,,
HB7_5,13345.0,413863.0,0.0322449699538253,,60446.0,169445.0,0.3567293221989436,,10766.0,187678.0,0.05736420891100715,,60158.0,183738.0,0.32741185818937835,,4101.0,155130.0,0.026435892477277123,,18395.0,175152.0,0.105023065680095,,5243.0,162884.0,0.032188551361705266,,30556.0,7715.0,3.9605962410887883,,5690.0,13287.0,0.4282381274930383,,413625.0,98715.0,4.190092691080383,,43250.0,0.0,Infinity,,499.0,119738.0,0.004167432227029013,,87613.0,31214.0,2.8068494906131862,,651769.0,158276.0,4.117926912481994,,74296.0,0.0,Infinity,,6599.0,188601.0,0.03498921002539753,,14294.0,300664.0,0.04754144160923822,,60943.0,153687.0,0.39653972034069246,,4053.0,149572.0,0.027097317679779638,,3552.0,209693.0,0.01693904899066731,,267284.0,97002.0,2.7554483412713138,,78088.0,267080.0,0.2923768159353003,,27080.0,157404.0,0.17204137124850702,,546527.0,360347.0,1.5166686554904023,,15193.0,0.0,Infinity,,3536.0,237982.0,0.01485826659159096,,3536.0,237982.0,0.01485826659159096,,48396.0,19102.0,2.533556695633965,,16078.0,238062.0,0.06753702816913242,,90226.0,0.0,Infinity,,2655.0,173451.0,0.015306916650812045,,
HB18_0,2204.0,59718.0,0.03690679527110754,,5531.0,23039.0,0.24007118364512348,,2685.0,30154.0,0.08904291304636201,,7513.0,29215.0,0.2571624165668321,,929.0,25251.0,0.036790622153578076,,3458.0,28599.0,0.12091331864750515,,1178.0,26277.0,0.04483007953723789,,1876.0,572.0,3.2797202797202796,,624.0,1631.0,0.3825873697118332,,50944.0,12083.0,4.216171480592568,,5540.0,0.0,Infinity,,92.0,21379.0,0.004303288273539455,,2199.0,2023.0,1.0869995056846269,,73316.0,17747.0,4.131177100354989,,8458.0,0.0,Infinity,,1200.0,23767.0,0.0504901754533597,,3053.0,47318.0,0.06452090113698804,,366.0,15386.0,0.02378785909268166,,1075.0,25935.0,0.04144977829188355,,929.0,31139.0,0.029833970262371945,,2613.0,1173.0,2.227621483375959,,5231.0,30632.0,0.1707691303212327,,1014.0,28722.0,0.03530394819302277,,6503.0,46414.0,0.1401085879260568,,6950.0,0.0,Infinity,,216.0,5651.0,0.038223323305609624,,216.0,5651.0,0.038223323305609624,,7027.0,2851.0,2.4647492108032267,,2340.0,30530.0,0.07664592204389126,,11681.0,0.0,Infinity,,597.0,23089.0,0.025856468448178786,,
HB18_10,442.0,0.0,Infinity,,78043.0,340918.0,0.2289201508867235,,25014.0,487142.0,0.05134847744600137,,47053.0,413202.0,0.11387408579822944,,5470.0,378993.0,0.01443298425036874,,32977.0,449176.0,0.07341665627727216,,7636.0,412434.0,0.018514477467910018,,73924.0,18692.0,3.954846993366146,,12952.0,27774.0,0.46633542161734,,887879.0,213509.0,4.15850854062358,,95522.0,0.0,Infinity,,1169.0,348524.0,0.0033541449082416133,,169363.0,62933.0,2.6911636184513688,,1413820.0,346424.0,4.081183751703115,,161847.0,0.0,Infinity,,17431.0,481143.0,0.036228314659051464,,20939.0,712335.0,0.029394877410207278,,30788.0,517600.0,0.0594822256568779,,5502.0,354859.0,0.01550474977385384,,6303.0,500376.0,0.012596527411386638,,432032.0,157695.0,2.739668347125781,,130175.0,524606.0,0.24813860306591995,,68556.0,407698.0,0.16815387860622324,,1081779.0,864960.0,1.250669395116537,,5505.0,0.0,Infinity,,5884.0,665886.0,0.008836347362761794,,5884.0,665886.0,0.008836347362761794,,50319.0,20297.0,2.479134847514411,,21073.0,389071.0,0.0541623508305682,,143818.0,0.0,Infinity,,4119.0,389741.0,0.010568557067385777,,
HB18_5,430.0,0.0,Infinity,,54912.0,339762.0,0.1616190156639059,,22553.0,474826.0,0.04749739904722993,,45279.0,398236.0,0.11369891220281442,,5959.0,368912.0,0.016152903673504793,,33334.0,433684.0,0.0768624159526291,,7902.0,400887.0,0.019711290213950565,,79179.0,20031.0,3.9528231241575558,,13416.0,28309.0,0.4739128898936734,,873336.0,209595.0,4.16677878766192,,93664.0,0.0,Infinity,,796.0,327775.0,0.0024284951567386166,,206104.0,70309.0,2.931402807606423,,1288763.0,314214.0,4.101545443551211,,146298.0,0.0,Infinity,,16835.0,466085.0,0.03612002102620766,,21627.0,691247.0,0.03128693506083932,,48924.0,477491.0,0.10246056993744385,,6316.0,338693.0,0.01864815629493376,,6274.0,486300.0,0.0129015011309891,,620195.0,222480.0,2.787643833153542,,159762.0,537193.0,0.2974014925734326,,87405.0,388007.0,0.22526655446937813,,1484725.0,863081.0,1.72026148183079,,6023.0,0.0,Infinity,,6588.0,657845.0,0.01001451709749257,,6588.0,657845.0,0.01001451709749257,,50490.0,20363.0,2.4794971271423663,,20800.0,396306.0,0.05248469616912184,,150437.0,0.0,Infinity,,4326.0,381026.0,0.011353555925317432,,
HB8_0,425.0,0.0,Infinity,,66607.0,296350.0,0.22475788763286655,,57091.0,415922.0,0.13726371771630258,,91299.0,411158.0,0.2220533225669937,,17820.0,318717.0,0.05591167085533561,,81389.0,374094.0,0.21756296545787956,,24046.0,338837.0,0.07096627581993702,,26399.0,7216.0,3.6583980044345896,,6405.0,22461.0,0.28516094563910777,,714309.0,171280.0,4.170416861279776,,74164.0,0.0,Infinity,,1693.0,274855.0,0.006159611431482054,,35162.0,27602.0,1.273893196145207,,1328950.0,326610.0,4.068920118796117,,152508.0,0.0,Infinity,,27003.0,375933.0,0.07182928872964066,,66214.0,645821.0,0.10252686115812276,,9406.0,391348.0,0.024034874331796765,,19464.0,302509.0,0.06434188734880615,,18860.0,402209.0,0.046891044208359337,,38294.0,16877.0,2.2690051549445993,,80238.0,455435.0,0.17617881805307015,,20445.0,432116.0,0.0473136842884781,,103767.0,716570.0,0.1448106953961232,,212499.0,0.0,Infinity,,27354.0,473441.0,0.05777699861228749,,27354.0,473441.0,0.05777699861228749,,146956.0,59711.0,2.461121066470165,,44620.0,453901.0,0.09830337452440069,,172677.0,0.0,Infinity,,12066.0,309900.0,0.0389351403678606,,
HB8_10,447.0,0.0,Infinity,,58943.0,259323.0,0.22729568915985085,,19998.0,323383.0,0.061839985404303875,,262231.0,322417.0,0.8133287016503472,,6271.0,264158.0,0.023739580099788764,,29456.0,306376.0,0.09614330104185706,,9646.0,281719.0,0.03423979213329594,,48515.0,12252.0,3.959761671563826,,8746.0,20775.0,0.4209867629362214,,648153.0,155718.0,4.162351173274766,,67363.0,0.0,Infinity,,808.0,209852.0,0.0038503326153670205,,173427.0,57342.0,3.0244323532489275,,1084606.0,263591.0,4.114730776088713,,123035.0,0.0,Infinity,,13874.0,328019.0,0.04229633039549538,,24006.0,519890.0,0.04617515243609225,,24693.0,355053.0,0.06954736335138698,,5620.0,235369.0,0.0238774010171263,,6121.0,355248.0,0.017230216637391344,,235568.0,86269.0,2.730621660156024,,86139.0,399765.0,0.21547409102847923,,86872.0,325019.0,0.2672828357726779,,441172.0,617463.0,0.7144913946260748,,8118.0,0.0,Infinity,,7072.0,539603.0,0.013105931583034193,,7072.0,539603.0,0.013105931583034193,,52569.0,21066.0,2.4954428937624606,,19296.0,328875.0,0.058672748004561,,124731.0,0.0,Infinity,,4402.0,293760.0,0.014985021786492374,,
HB8_5,401.0,0.0,Infinity,,64069.0,315550.0,0.2030391380129932,,28484.0,449158.0,0.0634164369776337,,66762.0,404177.0,0.16518010673541542,,9289.0,345500.0,0.026885672937771346,,42868.0,405762.0,0.10564813856398579,,14793.0,374650.0,0.039484852529027094,,69992.0,17766.0,3.9396600247664075,,12074.0,25647.0,0.47077630911997503,,809241.0,195465.0,4.140081344486225,,86372.0,0.0,Infinity,,996.0,298181.0,0.003340253067767564,,158305.0,55269.0,2.8642638730572294,,1140578.0,277769.0,4.106210556253577,,130407.0,0.0,Infinity,,19709.0,430629.0,0.045767934811636005,,32802.0,666109.0,0.049244192767249804,,33032.0,448819.0,0.0735975972496708,,8182.0,297540.0,0.02749882368757142,,9416.0,454750.0,0.020705882352941178,,288343.0,105726.0,2.727266708283677,,116832.0,481586.0,0.24259841440573437,,95438.0,377785.0,0.2526251704011541,,507539.0,780190.0,0.6505325625809097,,17532.0,0.0,Infinity,,10525.0,651779.0,0.01614811155314915,,10525.0,651779.0,0.01614811155314915,,83637.0,32892.0,2.542776358993068,,26832.0,368377.0,0.07283842368008861,,136031.0,0.0,Infinity,,6382.0,354582.0,0.01799865757427055,,
HB9_0,12274.0,194587.0,0.06307718398454162,,18680.0,77426.0,0.24126262495802445,,10421.0,72949.0,0.14285322622654184,,43083.0,77212.0,0.5579832150442936,,3288.0,65853.0,0.04992938818277071,,13466.0,71501.0,0.18833303030726842,,3878.0,65562.0,0.05915011744608157,,6562.0,1786.0,3.674132138857783,,1684.0,5722.0,0.294302691366655,,177016.0,42042.0,4.21045621045621,,18737.0,0.0,Infinity,,282.0,48872.0,0.005770175151415944,,12127.0,7262.0,1.6699256403194713,,246667.0,60160.0,4.100182845744681,,28555.0,0.0,Infinity,,3658.0,67801.0,0.05395200660757216,,12243.0,123440.0,0.09918178872326637,,2423.0,53400.0,0.04537453183520599,,3879.0,71582.0,0.054189600737615605,,3263.0,83901.0,0.03889107400388553,,18150.0,7875.0,2.3047619047619046,,26618.0,110355.0,0.2412033890625708,,3923.0,72678.0,0.05397781997303173,,15910.0,125160.0,0.12711728986896773,,67929.0,0.0,Infinity,,1851.0,32179.0,0.057521986388638556,,1851.0,32179.0,0.057521986388638556,,21879.0,8822.0,2.4800498753117206,,7268.0,92436.0,0.0786273746159505,,34796.0,0.0,Infinity,,2053.0,61300.0,0.0334910277324633,,
